247,96
365,96
1321,96
417,96
1345,96
1794,96
1178,96
1718,96
908,96
187,96
1804,96
1805,96
492,96
494,96
631,96
1741,96
1812,96
178,96
1818,96
139,96
649,96
655,96
1821,96
260,96
590,97
1825,97
197,97
326,97
463,98
25,98
565,98
268,98
1831,98
1808,98
495,98
1832,98
1214,98
1834,98
1836,98
1550,98
513,98
679,99
785,99
342,99
1844,99
1733,99
458,99
1847,100
410,101
893,101
1853,101
1854,101
398,102
736,102
382,102
1292,103
679,103
250,103
270,103
549,103
1456,103
458,103
1857,103
1859,103
1862,104
9,106
843,107
1876,107
1336,107
1881,107
458,107
942,107
434,107
1512,107
152,107
1891,108
1898,108
1901,108
1009,108
1,109
1384,109
423,109
150,109
1909,109
44,109
385,109
529,112
1014,112
1922,112
1924,112
1927,112
1865,112
389,112
485,112
1942,112
1828,112
64,112
1331,112
1044,112
1657,112
1352,112
157,112
67,112
903,112
1399,112
1410,112
1967,112
1970,112
1973,112
1429,112
1976,112
1979,112
342,112
48,112
344,112
1885,112
357,112
1089,112
274,112
1491,112
943,112
2000,112
639,112
2007,112
2008,112
2009,112
648,112
2014,112
1548,112
1637,112
791,112
2019,112
163,112
2020,112
140,112
1237,112
1239,112
2030,112
2033,112
2038,112
447,112
2045,112
1125,112
999,112
2056,113
1650,113
1134,113
285,113
1647,113
2062,113
2064,113
2066,113
2068,113
2069,113
626,113
1475,113
1207,113
161,113
1834,113
539,113
1588,113
1247,113
2086,114
2087,114
2088,114
1825,114
1364,114
885,114
420,114
897,114
2091,114
1689,114
523,114
1212,114
832,114
2102,114
980,114
1117,114
2105,114
2107,115
297,115
1955,115
759,115
2016,115
1318,116
135,116
1266,117
701,117
2115,117
1030,117
1034,117
2117,117
2118,117
1383,117
1387,117
2121,117
1718,117
469,117
915,117
1205,117
950,117
438,117
2130,117
2133,117
822,118
127,118
10,118
199,119
497,119
686,120
727,121
718,121
2134,122
1749,122
1761,122
1849,122
168,122
1286,123
1942,123
872,123
1879,123
2157,123
400,123
309,123
1080,123
2161,123
815,123
2162,123
2166,123
2003,123
2169,123
1535,123
652,123
443,123
658,123
179,123
332,123
997,123
1307,124
1881,124
1068,124
309,124
2164,124
502,124
1110,124
1013,125
1791,125
859,125
2191,125
2087,125
294,125
300,125
1955,125
2192,125
1894,125
1445,125
312,125
933,125
1672,125
2195,125
135,125
2198,125
949,125
2101,125
502,125
1900,125
652,125
119,126
197,126
1281,127
864,127
1354,127
1893,127
2208,127
1058,127
912,127
311,127
931,127
313,127
434,127
962,127
1900,127
2171,127
693,127
988,127
2221,127
999,127
2223,127
452,127
542,128
594,128
0,128
46,128
778,128
2232,128
1365,128
900,128
366,128
1466,128
1884,128
788,128
1207,128
832,128
2009,128
478,128
763,128
1320,129
2086,129
2243,129
1181,129
550,129
2161,129
1145,129
443,129
2171,129
763,129
2252,129
332,129
2256,130
1050,130
1893,130
1183,130
929,130
73,130
2248,130
443,130
1660,131
710,131
96,131
1930,132
2262,132
548,132
2263,132
2264,132
399,133
1199,133
626,133
832,133
2273,133
657,133
2274,133
2275,133
86,133
129,134
1166,134
1942,134
146,134
424,134
492,134
1885,134
1993,134
1104,134
1110,134
209,135
60,135
461,136
1013,136
16,136
2284,136
1051,136
1058,136
752,136
1059,136
1181,136
300,136
614,136
2289,136
2290,136
929,136
1468,136
1469,136
458,136
1480,136
41,136
1216,136
1221,136
2237,136
2258,136
991,136
1013,137
170,137
1277,137
1283,137
2284,137
2285,137
2288,137
2304,137
1898,137
1976,137
1081,137
681,137
1489,137
2310,137
2110,137
1216,137
2010,137
1103,137
2220,137
2254,137
2317,137
848,138
2160,138
2246,138
2177,138
142,139
607,139
812,140
95,140
126,140
2150,141
1726,141
848,141
849,141
853,141
2086,141
2255,141
1336,141
2153,141
1047,141
2325,141
879,141
1050,141
1881,141
2327,141
2287,141
1394,141
338,141
2328,141
18,141
2330,141
1805,141
2161,141
933,141
1885,141
938,141
1886,141
942,141
944,141
2166,141
950,141
525,141
759,141
1528,141
109,141
42,141
2333,141
1110,141
975,141
1561,141
83,141
179,141
2336,141
3,142
608,142
338,142
2341,142
1423,142
1439,142
1479,142
392,142
952,142
986,142
2344,142
1699,142
822,143
219,143
2348,143
2261,143
1126,144
213,144
2351,145
427,145
19,145
683,145
202,145
2353,146
2360,146
2363,146
1342,146
2369,146
2370,146
1965,146
492,146
1989,146
2378,146
106,146
1741,146
2388,146
2389,147
1868,147
2391,147
2227,148
1826,148
1060,149
900,149
908,149
147,149
2394,149
1468,149
458,149
1480,149
815,149
1857,149
2311,149
2395,149
2398,150
3,150
908,150
1559,150
2400,151
145,151
158,151
365,152
2190,152
35,152
902,152
150,152
1886,152
757,152
358,152
443,152
476,152
83,152
987,152
855,153
2087,153
290,153
1370,153
891,153
2404,153
897,153
904,153
70,153
1467,153
1857,153
1497,153
1834,153
738,153
958,153
739,153
2080,153
1606,153
217,154
224,154
177,155
214,156
127,156
1269,157
565,157
707,157
573,157
954,157
2052,158
1314,158
1552,158
43,158
2423,159
1317,159
1321,159
2359,159
707,159
571,159
2428,159
535,159
2429,159
1767,159
1898,159
1761,159
550,159
1081,159
580,159
314,159
2435,159
553,159
129,160
63,160
363,160
1688,161
516,162
2445,163
800,163
2446,163
172,163
699,163
2276,164
215,164
1411,164
2183,164
223,164
476,164
2450,165
565,165
229,165
2456,165
2460,165
1802,165
2183,165
1836,165
718,165
43,165
542,166
2109,166
542,167
1286,167
2086,167
763,167
575,168
77,169
1604,169
723,170
921,170
1487,170
954,170
1010,173
2089,173
1076,173
312,173
2481,173
939,173
372,173
98,173
128,173
2479,174
612,174
2210,174
217,174
523,174
458,174
2307,174
320,174
2000,174
1216,174
1224,174
2484,174
129,175
877,175
1369,175
2487,175
295,175
67,175
1716,175
937,175
1229,175
2495,175
2257,175
2497,175
2081,175
1144,176
65,177
211,178
844,179
2503,179
2242,179
827,179
2087,179
1345,179
215,179
2211,179
2306,179
954,179
651,179
2171,179
840,180
170,180
1304,180
2506,180
1049,180
1052,180
911,180
737,180
544,180
2123,180
1472,180
2098,180
2507,180
358,180
1100,180
1113,180
460,180
457,182
684,182
1795,183
2518,183
579,183
585,183
2521,184
578,184
149,184
1868,184
150,184
870,185
1068,185
199,186
1930,187
2138,187
111,187
2443,188
484,189
542,189
1683,189
843,189
286,189
874,189
2153,189
292,189
1050,189
418,189
568,189
1051,189
1353,189
300,189
1061,189
1395,189
2158,189
2159,189
755,189
70,189
921,189
171,189
832,189
2183,189
320,189
947,189
2312,189
2167,189
643,189
501,189
965,189
763,189
2524,189
2339,189
671,189
1131,189
1010,190
286,190
1731,190
1172,190
2538,190
420,190
296,190
1183,190
187,190
1071,190
2330,190
70,190
1199,190
1450,190
925,190
2541,190
2096,190
832,190
2112,190
1219,190
1530,190
1544,190
652,190
971,190
1109,190
2137,190
977,190
2171,190
2173,190
665,190
2227,191
1344,191
2538,191
697,191
1394,191
187,191
2159,191
1199,191
943,191
950,191
1103,191
476,191
2016,191
2257,191
2174,191
2178,191
84,191
2542,191
484,192
542,192
855,192
858,192
1035,192
2547,192
870,192
1731,192
1727,192
2402,192
2243,192
424,192
2330,192
400,192
1080,192
944,192
949,192
2101,192
1220,192
1544,192
2016,192
507,192
763,192
2249,192
1119,192
511,192
995,192
2321,192
2554,193
539,193
14,194
2190,194
741,194
824,194
721,194
2555,195
1317,195
175,195
1875,196
1013,196
76,196
844,196
2558,196
1937,196
543,196
1030,196
64,196
1340,196
1365,196
890,196
1377,196
1895,196
1416,196
356,196
94,196
912,196
425,196
784,196
1076,196
1449,196
926,196
2540,196
1471,196
104,196
2377,196
939,196
2125,196
434,196
1909,196
1095,196
954,196
1221,196
1105,196
1565,196
2575,196
985,196
986,196
793,196
167,196
1598,196
386,196
1610,196
529,197
1013,197
76,197
170,197
772,197
1029,197
1030,197
871,197
775,197
2284,197
1052,197
2581,197
2287,197
909,197
619,197
1467,197
1469,197
314,197
1089,197
434,197
1096,197
1528,197
791,197
2553,197
2587,197
311,198
44,198
2460,200
550,200
764,200
2149,201
2590,201
712,201
883,202
550,202
2053,203
2593,203
2227,203
407,203
1017,203
1020,203
365,203
1293,203
1299,203
61,203
1937,203
2561,203
2562,203
2230,203
284,203
2596,203
1326,203
1942,203
1044,203
2597,203
417,203
2061,203
1350,203
879,203
1353,203
884,203
2602,203
355,203
250,203
296,203
2287,203
2210,203
1063,203
2289,203
1065,203
906,203
2235,203
1073,203
915,203
549,203
784,203
1450,203
254,203
1084,203
629,203
934,203
1207,203
2246,203
1091,203
2000,203
51,203
1504,203
323,203
641,203
960,203
1835,203
823,203
2616,203
971,203
973,203
654,203
1562,203
761,203
2172,203
2484,203
1578,203
1118,203
1120,203
1598,203
994,203
1125,203
997,203
998,203
999,203
1006,203
1007,203
1008,203
1646,203
1132,203
1815,204
383,204
519,205
199,205
2422,206
579,206
599,207
812,207
698,207
1729,207
1154,208
2537,208
766,208
851,208
560,208
773,208
45,208
1037,208
226,208
1045,208
1350,208
2538,208
1053,208
420,208
1377,208
893,208
2234,208
1059,208
1181,208
300,208
900,208
1801,208
1401,208
1895,208
1416,208
783,208
1196,208
1976,208
19,208
496,208
1087,208
936,208
1709,208
2308,208
630,208
2636,208
1489,208
1493,208
2614,208
537,208
1501,208
392,208
2109,208
959,208
501,208
652,208
507,208
1573,208
984,208
1576,208
2250,208
98,208
1581,208
2576,208
2640,208
1609,208
1610,208
1245,208
770,209
1920,209
1010,209
701,209
1287,209
1022,209
873,209
2206,209
2650,209
780,209
368,209
883,209
2652,209
887,209
1056,209
891,209
896,209
2654,209
1955,209
47,209
2629,209
904,209
2328,209
1416,209
1423,209
1433,209
2662,209
2539,209
309,209
1199,209
1744,209
2635,209
1088,209
2407,209
433,209
1757,209
2098,209
1692,209
1512,209
2072,209
438,209
2637,209
959,209
326,209
969,209
972,209
2297,209
983,209
2575,209
359,209
2132,209
2028,209
2669,209
2670,209
2146,209
1609,209
1612,209
116,209
1618,209
2047,209
2180,209
1681,209
1014,210
1282,210
1293,210
774,210
45,210
2230,210
1336,210
2597,210
2599,210
2628,210
1364,210
893,210
1659,210
2403,210
2604,210
1955,210
899,210
1063,210
1958,210
2193,210
620,210
1440,210
492,210
2161,210
201,210
1089,210
2682,210
757,210
2552,210
2637,210
126,210
151,210
81,210
2683,210
1542,210
1107,210
972,210
1109,210
1227,210
83,210
836,210
2684,210
359,210
989,210
2238,210
1602,210
1604,210
1610,210
1619,210
2223,210
2688,210
1014,211
2673,211
193,211
1293,211
1029,211
1030,211
863,211
2302,211
1044,211
1046,211
1364,211
270,211
271,211
2157,211
2291,211
1077,211
70,211
492,211
737,211
929,211
2692,211
788,211
319,211
1093,211
757,211
1815,211
2694,211
2695,211
1538,211
1107,211
654,211
83,211
507,211
836,211
1903,211
2080,211
482,211
1610,211
1272,212
676,212
606,212
293,212
619,212
914,212
1087,212
1089,212
2294,212
1489,212
276,212
646,212
969,212
2015,212
659,212
1573,212
662,212
1594,212
1251,212
212,213
683,213
2714,214
462,214
560,214
864,214
867,214
2721,214
2722,214
251,214
802,214
2294,214
1834,214
436,214
2109,214
80,214
438,214
958,214
42,214
1120,214
1123,214
1287,215
597,215
2734,215
2087,215
92,215
900,215
1967,215
1973,215
1977,215
2742,215
1998,215
178,215
2746,215
1108,215
1250,215
971,216
22,216
1683,217
2537,217
1279,217
863,217
2504,217
1168,217
608,217
1380,217
300,217
1418,217
1428,217
70,217
1080,217
1459,217
937,217
2761,217
1213,217
1106,217
760,217
1838,217
793,217
2766,217
1737,217
1039,218
872,218
1045,218
777,218
144,218
1879,218
1880,218
1376,218
1382,218
612,218
2738,218
618,218
1065,218
1405,218
2679,218
1427,218
916,218
2093,218
1450,218
2633,218
2608,218
2161,218
2331,218
2124,218
2612,218
392,218
949,218
1101,218
1526,218
2763,218
583,218
717,218
1111,218
2495,218
836,218
2770,218
984,218
2174,218
2254,218
840,219
810,219
1011,219
2701,219
851,219
1303,219
1307,219
2562,219
865,219
1045,219
1172,219
891,219
270,219
896,219
300,219
549,219
2160,219
729,219
1467,219
1084,219
1477,219
1741,219
1541,219
1542,219
1559,219
1561,219
763,219
331,219
995,219
2047,219
1014,220
846,220
1282,220
677,220
2776,220
2256,220
1050,220
1367,220
896,220
614,220
802,220
1451,220
924,220
1709,220
2308,220
150,220
832,220
322,220
713,220
1523,220
326,220
652,220
1549,220
1112,220
1571,220
385,220
482,220
794,220
2543,220
118,220
782,221
463,222
569,222
423,222
11,222
529,223
1014,223
766,223
1043,223
1672,223
2571,223
2783,223
1610,223
1782,224
265,224
877,224
2785,224
1706,224
741,224
1380,224
898,224
2268,224
231,224
1418,224
802,224
1741,224
1676,224
2791,224
1840,224
746,224
85,224
1629,224
374,224
1272,225
1036,225
1341,225
269,225
271,225
2795,225
1402,225
1444,225
1479,225
2552,225
758,225
1525,225
2765,225
667,225
2338,225
1696,226
408,227
1171,227
228,227
887,227
1405,227
1418,227
1741,227
2383,227
1107,227
279,227
513,227
1010,228
2706,228
417,228
228,228
1060,228
2462,228
1428,228
492,228
256,228
358,228
645,228
1923,229
676,229
2798,229
1762,229
65,229
565,229
1352,229
269,229
492,229
626,229
19,229
939,229
2140,229
1488,229
319,229
2817,229
2383,229
42,229
479,229
278,229
116,229
1284,230
1171,230
269,230
1191,230
1067,230
2826,230
492,230
2467,230
2827,230
161,230
1210,230
239,230
351,230
513,230
676,231
1292,231
603,231
1320,231
1049,231
1795,231
2502,231
1373,231
1179,231
39,231
2835,231
2836,231
1830,231
2837,231
1661,231
377,231
198,231
457,231
2466,231
492,231
928,231
380,231
1808,231
551,231
1741,231
1887,231
2844,231
238,231
2746,231
276,231
81,231
327,231
1224,231
243,231
651,231
2847,231
1901,231
978,231
44,231
331,231
2050,231
45,232
872,232
1893,232
836,232
1639,232
839,233
403,233
2241,233
1289,233
1291,233
410,233
1162,233
600,233
1311,233
485,233
1315,233
336,233
748,233
1041,233
796,233
2153,233
266,233
46,233
678,233
1794,233
292,233
1355,233
1363,233
295,233
1797,233
1952,233
1714,233
2721,233
1181,233
2403,233
1395,233
1064,233
1191,233
94,233
2139,233
619,233
212,233
690,233
2840,233
1076,233
2841,233
491,233
2874,233
1740,233
2663,233
495,233
149,233
1143,233
1475,233
1476,233
458,233
1479,233
236,233
1741,233
2885,233
239,233
96,233
126,233
965,233
1819,233
505,233
2517,233
1562,233
1633,233
44,233
2892,233
115,233
1244,233
1612,233
2894,233
997,233
2896,233
1639,233
449,233
66,234
2540,234
42,234
2901,234
353,235
615,236
1702,236
2903,236
973,236
2904,236
59,237
3,237
1081,237
2435,237
128,237
1610,237
2449,237
2359,238
653,238
586,238
707,239
2494,239
594,240
677,240
2480,240
2089,240
1480,240
2682,240
1098,240
1102,240
1104,240
1549,240
507,240
836,240
770,241
282,241
1010,241
1269,241
1280,241
2149,241
1081,241
320,241
173,241
1605,241
840,242
1282,242
1288,242
1292,242
2152,242
532,242
1716,242
2341,242
915,242
1976,242
2160,242
1455,242
933,242
171,242
943,242
1498,242
1909,242
1224,242
243,242
717,242
1107,242
975,242
684,242
836,242
2769,242
763,242
1576,242
1581,242
332,242
2772,242
1620,242
282,243
599,243
210,243
1940,243
2361,243
2362,243
2154,243
46,243
1359,243
779,243
884,243
268,243
1380,243
1188,243
1803,243
2922,243
2330,243
1977,243
1666,243
70,243
2925,243
2926,243
1456,243
371,243
2609,243
2929,243
1084,243
936,243
2931,243
317,243
537,243
2935,243
639,243
1508,243
2728,243
240,243
501,243
745,243
2938,243
1544,243
83,243
979,243
1569,243
659,243
1695,243
2940,243
2173,243
2813,243
2387,243
2941,243
2686,243
483,243
527,243
374,243
1772,244
145,244
123,244
1703,244
94,245
1384,246
1531,246
1711,247
1795,248
149,248
286,249
143,249
1053,249
752,249
902,249
2544,249
1463,249
2540,249
1499,249
711,249
476,249
2131,249
2177,249
13,249
1001,249
2949,250
403,250
388,250
840,250
2228,250
1926,250
847,250
820,250
2956,250
263,250
1133,250
560,250
1762,250
599,250
1134,250
2962,250
1308,250
1032,250
335,250
375,250
2965,250
2426,250
1904,250
1769,250
605,250
25,250
265,250
872,250
1044,250
65,250
226,250
875,250
227,250
417,250
2858,250
1946,250
1172,250
466,250
1353,250
2969,250
1356,250
1795,250
1360,250
1367,250
733,250
1370,250
888,250
2972,250
1176,250
2402,250
269,250
1385,250
1388,250
2973,250
2288,250
2737,250
898,250
2657,250
2976,250
1831,250
1191,250
1962,250
1415,250
910,250
783,250
619,250
1897,250
1195,250
2774,250
1708,250
784,250
522,250
2871,250
1977,250
70,250
2986,250
492,250
2873,250
2724,250
2988,250
1204,250
1733,250
932,250
2554,250
1086,250
1088,250
1477,250
498,250
2931,250
2447,250
2995,250
2216,250
3000,250
78,250
2378,250
49,250
50,250
1213,250
1095,250
2884,250
438,250
808,250
238,250
258,250
324,250
2073,250
501,250
3014,250
1531,250
1533,250
139,250
3017,250
2129,250
42,250
2014,250
552,250
1542,250
443,250
1675,250
970,250
2666,250
1227,250
1633,250
836,250
2077,250
110,250
2021,250
685,250
1696,250
3030,250
352,250
693,250
3035,250
460,250
746,250
3038,250
3040,250
482,250
1610,250
3042,250
997,250
999,250
1639,250
397,250
1622,250
2942,250
3047,250
1737,250
257,251
230,251
243,251
260,251
2397,251
3,252
2366,252
270,252
276,252
244,252
278,252
1283,253
1939,253
45,253
1331,253
1368,253
423,253
1068,253
1434,253
3054,253
624,253
1454,253
1497,253
322,253
2888,253
1612,253
1791,254
1310,254
1168,254
870,254
1379,254
2758,254
784,254
932,254
716,254
327,254
1900,254
1581,254
386,254
247,255
1156,255
2229,255
60,255
45,255
2599,255
568,255
1706,255
1361,255
3071,255
1384,255
2367,255
3074,255
1802,255
1803,255
1412,255
1415,255
2244,255
2182,255
1081,255
1885,255
2947,255
1887,255
1502,255
2615,255
2166,255
3086,255
2418,255
325,255
1533,255
139,255
2571,255
760,255
1888,255
1562,255
1567,255
2019,255
163,255
1234,255
1576,255
1698,255
1246,255
3096,255
2321,255
1737,255
3097,255
3098,256
1762,256
1417,256
3103,256
433,256
259,256
3022,256
1769,257
207,258
1350,258
1366,258
1426,258
1808,258
149,258
1556,258
2791,258
396,258
402,258
1171,259
1049,259
1403,259
1916,259
918,259
258,259
1910,259
3110,259
3111,259
1597,259
1684,260
3112,260
1656,260
1349,260
1175,260
2865,260
914,260
426,260
623,260
381,260
161,260
3115,260
74,260
385,260
2084,260
374,260
1334,261
3113,261
3118,261
2467,261
2440,261
204,261
359,261
2265,261
87,262
3120,262
2423,262
3113,262
1049,262
1067,262
2662,262
2069,262
2943,262
161,262
150,262
646,262
2812,262
402,262
3124,262
207,263
2716,263
749,263
1372,263
1178,263
1380,263
3125,263
615,263
70,263
1733,263
1991,263
1515,263
1531,263
2203,263
1573,263
703,263
771,264
2058,264
336,264
1054,264
548,264
2758,264
1401,264
491,264
924,264
315,264
834,264
482,264
747,264
1928,265
61,265
1769,265
2285,265
1385,265
47,265
2709,265
919,265
3134,265
2611,265
1548,265
654,265
3091,265
84,265
2543,265
129,266
454,266
1904,266
3140,266
3054,266
431,266
1999,266
651,266
3143,266
3145,266
539,266
2179,266
1001,266
1928,267
389,267
857,267
2910,267
2966,267
2153,267
1360,267
2977,267
1808,267
1466,267
933,267
2481,267
1483,267
2166,267
178,267
3153,267
325,267
2571,267
1108,267
760,267
2028,267
3154,267
45,268
2402,268
910,268
2662,268
620,268
1729,268
2809,268
2639,268
3160,268
971,268
1126,268
1683,269
1161,269
1355,269
2288,269
3162,269
2341,269
2182,269
2987,269
1476,269
3164,269
537,269
1507,269
1813,269
758,269
1224,269
1677,269
553,269
2534,269
747,269
397,269
864,270
25,270
1948,270
1801,270
146,270
1402,270
94,270
252,270
161,270
3170,270
1502,270
971,270
2764,270
1583,270
991,270
2620,270
1710,270
2643,270
527,271
1892,272
3175,272
3176,273
36,273
457,273
152,273
1730,273
76,274
1738,274
2438,274
602,274
2776,274
1885,274
726,274
1277,275
1159,275
2919,275
860,275
335,275
2562,275
1033,275
1044,275
565,275
2325,275
568,275
780,275
1659,275
3100,275
1418,275
742,275
1464,275
636,275
1498,275
2001,275
1096,275
1524,275
326,275
476,275
2791,275
1117,275
2029,275
1602,275
995,275
1912,275
207,276
38,276
2659,276
2465,276
3002,276
126,276
1228,276
1262,277
2355,277
3182,277
1651,277
266,277
1794,277
228,277
215,277
1802,277
802,277
620,277
1665,277
1666,277
492,277
2797,277
1741,277
2383,277
3183,277
2577,277
2557,277
463,278
2734,278
602,278
821,278
433,278
106,278
950,278
2830,278
1573,278
513,278
1317,279
2905,279
1769,280
497,280
696,282
457,282
1550,282
10,282
2485,283
1273,283
57,283
263,283
602,283
2706,283
1640,283
143,283
3070,283
215,283
1074,283
430,283
2070,283
935,283
2727,283
2004,283
1527,283
652,283
52,283
1228,283
1776,283
2030,283
2083,283
1625,283
247,284
1266,284
3199,284
257,284
64,284
265,284
3195,284
268,284
269,284
2737,284
254,284
259,284
241,284
243,284
1762,285
830,285
371,285
381,285
357,285
1849,285
1736,285
402,285
383,285
397,285
405,286
247,286
2520,286
336,286
1326,286
872,286
2563,286
1364,286
2366,286
1833,286
1553,286
351,286
3025,286
539,286
2812,286
2813,286
141,286
397,286
334,286
2719,287
292,287
1368,287
198,287
1191,287
3207,287
1815,287
501,287
1819,287
475,287
2257,287
2557,287
1629,287
1711,287
462,288
2356,288
560,288
408,288
2719,288
2119,288
532,288
3209,288
2366,288
471,288
2826,288
1667,288
492,288
2467,288
1082,288
172,288
151,288
42,288
1736,288
2668,288
1597,288
1606,288
1629,288
2360,289
254,289
1140,289
1536,289
1580,289
2772,289
1012,290
1380,290
2604,290
1395,290
1189,290
3215,290
1096,290
1580,290
165,291
769,292
3148,292
1150,292
846,292
2646,292
2732,292
3220,292
560,292
1165,292
1030,292
3206,292
2504,292
24,292
1731,292
1044,292
65,292
2719,292
1169,292
1657,292
1353,292
267,292
1354,292
26,292
1054,292
608,292
2089,292
2155,292
892,292
612,292
2120,292
2656,292
217,292
2367,292
616,292
1803,292
2660,292
2679,292
908,292
1968,292
783,292
619,292
3224,292
1437,292
784,292
1077,292
624,292
1464,292
1669,292
311,292
1476,292
3163,292
1478,292
2308,292
3227,292
3084,292
1497,292
1093,292
950,292
642,292
7,292
2638,292
325,292
2695,292
